Song,Artist,Date,Streams,Url,Track_Id,Rank
VIBEZ,DaBaby,2020-03-06,"5,121,486",https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,0fySG6A6qLE8IvDpayb5bM,199
Mean It,"Lauv, LANY",2020-03-06,"5,110,064",https://open.spotify.com/track/3uc8AGNL0KbvISIrjnfRvN,3uc8AGNL0KbvISIrjnfRvN,200
Blinding Lights,The Weeknd,2020-03-13,"38,959,007",https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,0sf12qNH5qcw8qpgymFOqD,1
The Box,Roddy Ricch,2020-03-13,"36,721,509",https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,0nbXyq5TXYPCO7pr3N8S4I,2
Dance Monkey,Tones And I,2020-03-13,"33,770,756",https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1rgnBhdG2JDFTbYkYRZAku,3
Don't Start Now,Dua Lipa,2020-03-13,"30,233,523",https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,6WrI0LAC5M1Rw2MnX2ZvEg,4
Intentions (feat. Quavo),Justin Bieber,2020-03-13,"24,846,055",https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,4umIPjkehX1r7uhmGvXiSV,5
Say So,Doja Cat,2020-03-13,"24,636,152",https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,3Dv1eDb0MEgF93GpLXlucZ,6
Falling,Trevor Daniel,2020-03-13,"23,410,869",https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,4TnjEaWOeW0eKTKIEvJyCa,7
Tusa,"KAROL G, Nicki Minaj",2020-03-13,"23,183,142",https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,7k4t7uLgtOxPwTpFmtJNTY,8
Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow",2020-03-13,"22,886,729",https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,2DEZmgHKAvm41k4J3R2E9Y,9
La Difícil,Bad Bunny,2020-03-13,"22,423,602",https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt,6NfrH0ANGmgBXyxgV2PeXt,10
ROXANNE,Arizona Zervas,2020-03-13,"22,071,850",https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,696DnlkuDOXcMAnKlTgXXK,11
death bed (coffee for your head),"Powfu, beabadoobee",2020-03-13,"21,204,677",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,7eJMfftS33KTjuF7lTsMCx,12
Si Veo a Tu Mamá,Bad Bunny,2020-03-13,"19,948,575",https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F,41wtwzCZkXwpnakmwJ239F,13
Godzilla (feat. Juice WRLD),Eminem,2020-03-13,"19,896,600",https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,7FIWs0pqAYbP91WWM0vlTQ,14
Roses - Imanbek Remix,SAINt JHN,2020-03-13,"19,252,262",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,24Yi9hE78yPEbZ4kxyoXAI,15
Ignorantes,"Bad Bunny, Sech",2020-03-13,"18,670,822",https://open.spotify.com/track/38RIEav39FGi86jppxO0du,38RIEav39FGi86jppxO0du,16
Blueberry Faygo,Lil Mosey,2020-03-13,"18,598,886",https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,22LAwLoDA5b4AaGSkg6bKW,17
Circles,Post Malone,2020-03-13,"18,564,709",https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,21jGcNKet2qwijlDFuPiPb,18
Sunday Best,Surfaces,2020-03-13,"18,489,291",https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,1Cv1YLb4q0RzL6pybtaMLo,19
Someone You Loved,Lewis Capaldi,2020-03-13,"18,090,471",https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,7qEHsqek33rTcFNT9PFqLf,20
Memories,Maroon 5,2020-03-13,"16,123,993",https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2b8fOow8UzyDFAE27YhOZM,21
Supalonely,"BENEE, Gus Dapperton",2020-03-13,"15,739,716",https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,4nK5YrxbMGZstTLbvj6Gxw,22
Adore You,Harry Styles,2020-03-13,"15,509,904",https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,3jjujdWJ72nww5eGnfs2E7,23
Yummy,Justin Bieber,2020-03-13,"15,261,992",https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,16wAOAZ2OkqoIDN7TpChjR,24
Life Is Good (feat. Drake),Future,2020-03-13,"14,895,843",https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,5yY9lUy8nbvjM1Uyo1Uqoc,25
everything i wanted,Billie Eilish,2020-03-13,"14,459,714",https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,3ZCTVFBt2Brf31RLEnCkWJ,26
Rojo,J Balvin,2020-03-13,"14,405,081",https://open.spotify.com/track/4uziEsK1yiqdauKVDPsmVG,4uziEsK1yiqdauKVDPsmVG,27
bad guy,Billie Eilish,2020-03-13,"14,334,815",https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2Fxmhks0bxGSBdJ92vM42m,28
Physical,Dua Lipa,2020-03-13,"13,924,737",https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V,5px6upUHM3fhOP621Edp4V,29
La Santa,"Bad Bunny, Daddy Yankee",2020-03-13,"13,753,651",https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK,69vlMrzHwATKzupwNcUPyK,30
Vete,Bad Bunny,2020-03-13,"13,588,945",https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,2n7ohqg1s68ToAHh4u9mcW,31
Myron,Lil Uzi Vert,2020-03-13,"13,533,191",https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ,56uXDJRCuoS7abX3SkzHKQ,32
Before You Go,Lewis Capaldi,2020-03-13,"13,348,029",https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2gMXnyrvIjhVBUZwvLZDMP,33
Señorita,"Shawn Mendes, Camila Cabello",2020-03-13,"13,127,276",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,6v3KW9xbzN5yKLt9YKDYA2,34
P2,Lil Uzi Vert,2020-03-13,"12,913,888",https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5,3kW4z2pIj5VY5fLjBrMRL5,35
That Way - Bonus Track,Lil Uzi Vert,2020-03-13,"12,877,328",https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC,2ajzBr7vwHTEBeqDzcsNRC,36
Stupid Love,Lady Gaga,2020-03-13,"12,300,045",https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb,2kJu14V7hbZw3I4K8L8SXb,37
Sigues Con El,"Dímelo Flow, Arcangel, Sech",2020-03-13,"12,223,806",https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,7sQKy5vlPQllr0k9IjYJv3,38
No Time To Die,Billie Eilish,2020-03-13,"12,214,574",https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,73SpzrcaHk0RQPFP73vqVR,39
Yo Perreo Sola,Bad Bunny,2020-03-13,"11,928,765",https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,0SqqAgdovOE24BzxIClpjw,40
WHATS POPPIN,Jack Harlow,2020-03-13,"11,866,541",https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,1jaTQ3nqY3oAAYyCTbIvnM,41
After Hours,The Weeknd,2020-03-13,"11,535,615",https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v,4ejyZ4uJEXUURcgKp1kP8v,42
You should be sad,Halsey,2020-03-13,"11,527,455",https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK,7lidXGPXPYLNThITAOTlkK,43
My Oh My (feat. DaBaby),Camila Cabello,2020-03-13,"11,366,753",https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,3yOlyBJuViE2YSGn3nVE1K,44
RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",2020-03-13,"11,298,895",https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,6cy3ki60hLwimwIje7tALf,45
Morado,J Balvin,2020-03-13,"11,216,113",https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks,3mQ6SLdxxaL52Yte7KF2Ks,46
Moral of the Story,Ashe,2020-03-13,"10,942,315",https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj,2nC3QhMI9reBIOWutbU3Tj,47
High Fashion (feat. Mustard),Roddy Ricch,2020-03-13,"10,861,309",https://open.spotify.com/track/07KXEDMj78x68D884wgVEm,07KXEDMj78x68D884wgVEm,48
Diosa,Myke Towers,2020-03-13,"10,112,202",https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky,3JHpk0DOTOzyh0777JFAky,49
Tattoo,Rauw Alejandro,2020-03-13,"10,049,275",https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d,7na7Bk98usp84FaOJFPv3d,50
Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2020-03-13,"10,029,556",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,0RiRZpuVRbi7oqRdSMwhQY,51
Ride It,Regard,2020-03-13,"9,884,008",https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2tnVG71enUj33Ic2nFN6kZ,52
Baby Pluto,Lil Uzi Vert,2020-03-13,"9,829,732",https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh,7hav1MHURQf5SAoPk0egqh,53
CITY OF ANGELS,24kGoldn,2020-03-13,"9,681,551",https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq,6ap9lSRJ0iLriGLqoJ44cq,54
Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",2020-03-13,"9,541,179",https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,5stPVcRqb4qixbafP9e8lt,55
lovely (with Khalid),Billie Eilish,2020-03-13,"9,523,633",https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,0u2P5u6lvoDfwTYjAADbn4,56
hot girl bummer,blackbear,2020-03-13,"9,266,963",https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,7aiClxsDWFRQ0Kzk5KI5ku,57
Lose Control,"MEDUZA, Becky Hill, Goodboys",2020-03-13,"9,174,163",https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,7CHi4DtfK4heMlQaudCuHK,58
I Don't Care (with Justin Bieber),Ed Sheeran,2020-03-13,"9,122,456",https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,0hVXuCcriWRGvwMV1r5Yn9,59
Pero Ya No,Bad Bunny,2020-03-13,"9,075,021",https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy,75pQqzwgCjUOSSy5CpmAjy,60
Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,2020-03-13,"9,039,518",https://open.spotify.com/track/0IpnZchq8ek2A6pGEP2Qb1,0IpnZchq8ek2A6pGEP2Qb1,61
Boss Bitch,Doja Cat,2020-03-13,"8,814,443",https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,78qd8dvwea0Gosb6Fe6j3k,62
Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,2020-03-13,"8,746,267",https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn,7wsmIIm0xWmtP7TmACXkJn,63
To Die For,Sam Smith,2020-03-13,"8,589,657",https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx,2ZTYlnhhV1UAReg7wIGolx,64
"10,000 Hours (with Justin Bieber)",Dan + Shay,2020-03-13,"8,539,551",https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2wrJq5XKLnmhRXHIAf9xBa,65
Suicidal (Remix) [feat. Juice WRLD],YNW Melly,2020-03-13,"8,528,593",https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ,4S2uhQE8L9V6p7rj7SiauJ,66
Lucid Dreams,Juice WRLD,2020-03-13,"8,448,420",https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,285pBltuF7vW8TeWk8hdRR,67
Yessirskiii,"Lil Uzi Vert, 21 Savage",2020-03-13,"8,374,259",https://open.spotify.com/track/59JWp4PjZ9TRM8cmtaDYB1,59JWp4PjZ9TRM8cmtaDYB1,68
If the World Was Ending - feat. Julia Michaels,JP Saxe,2020-03-13,"8,316,157",https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2kJwzbxV2ppxnQoYw4GLBZ,69
What A Man Gotta Do,Jonas Brothers,2020-03-13,"8,241,181",https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,4wNIkl5XGiAACjFBlDWuSd,70
Forever (feat. Post Malone & Clever),Justin Bieber,2020-03-13,"8,128,820",https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ,2ZlCGeK30BLRNSPC832pNZ,71
What If I Told You That I Love You,Ali Gatie,2020-03-13,"8,117,572",https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi,3cqPu20DGTGUoZtbJH2Dmi,72
Keii,Anuel AA,2020-03-13,"8,088,142",https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs,5eEQCfq7MXQr6aHLNRUZLs,73
I Love Me,Demi Lovato,2020-03-13,"8,046,963",https://open.spotify.com/track/2IHLaN6wwYKQ3S24NsQqpA,2IHLaN6wwYKQ3S24NsQqpA,74
No Idea,Don Toliver,2020-03-13,"7,907,726",https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU,7AzlLxHn24DxjgQX73F9fU,75
Beautiful People (feat. Khalid),Ed Sheeran,2020-03-13,"7,876,096",https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,70eFcWOvlMObDhURTqT4Fv,76
Ballin' (with Roddy Ricch),Mustard,2020-03-13,"7,875,773",https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,3QzAOrNlsabgbMwlZt7TAY,77
when the party's over,Billie Eilish,2020-03-13,"7,817,939",https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,43zdsphuZLzwA9k4DJhU0I,78
HIGHEST IN THE ROOM,Travis Scott,2020-03-13,"7,779,418",https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,3eekarcy7kvN4yt5ZFzltW,79
Lo Mein,Lil Uzi Vert,2020-03-13,"7,695,493",https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3,6CUP2khYzdphXebxVTfPE3,80
Know Your Worth,"Khalid, Disclosure",2020-03-13,"7,563,887",https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,0TrPqhAMoaKUFLR7iYDokf,81
A Tu Merced,Bad Bunny,2020-03-13,"7,467,083",https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0,4r9jkMEnArtWGH2rL2FZl0,82
Me Gusta,"Shakira, Anuel AA",2020-03-13,"7,449,196",https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a,5Xhqh4lwJPtMUTsdBztN1a,83
Muévelo,"Nicky Jam, Daddy Yankee",2020-03-13,"7,437,789",https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,4VgYtXCVJ7IbWAZ5ryfvEQ,84
Suicidal,YNW Melly,2020-03-13,"7,414,237",https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8,1iSqfoUFnQwV0QW1EfUit8,85
WANNABE,ITZY,2020-03-13,"7,369,150",https://open.spotify.com/track/6tCssnvTUREcperDOUTqvA,6tCssnvTUREcperDOUTqvA,86
Bichiyal,"Bad Bunny, Yaviah",2020-03-13,"7,338,342",https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX,4j4w4CXm6BSr0s25wAWrrX,87
Shallow,"Lady Gaga, Bradley Cooper",2020-03-13,"7,329,062",https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2VxeLyX666F8uXCJ0dZF8B,88
Never Seen the Rain,Tones And I,2020-03-13,"7,248,384",https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,2grAr8pWMuLWn8ZYEE9wDV,89
rockstar (feat. 21 Savage),Post Malone,2020-03-13,"7,193,560",https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,0e7ipj03S05BNilyu5bRzt,90
China,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",2020-03-13,"7,190,088",https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2ksOAxtIxY8yElEWw8RhgK,91
BOP,DaBaby,2020-03-13,"7,171,080",https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,6Ozh9Ok6h4Oi1wUSLtBseN,92
Lalala,"Y2K, bbno$",2020-03-13,"7,162,705",https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,51Fjme0JiitpyXKuyQiCDo,93
Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,2020-03-13,"7,075,573",https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG,2fOlBMkWR7lXJfqp5VTbDG,94
Lose You To Love Me,Selena Gomez,2020-03-13,"7,004,930",https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi,4l0Mvzj72xxOpRrp6h8nHi,95
Watermelon Sugar,Harry Styles,2020-03-13,"6,924,413",https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,6UelLqGlWMcVH1E5c4H7lY,96
7 rings,Ariana Grande,2020-03-13,"6,908,892",https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,6ocbgoVGwYJhOv1GgI9NsF,97
It's You,Ali Gatie,2020-03-13,"6,897,629",https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,5DqdesEfbRyOlSS3Tf6c29,98
Goodbyes (Feat. Young Thug),Post Malone,2020-03-13,"6,831,987",https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,6vBdBCoOhKHiYDDOcorfNo,99
Falling,Harry Styles,2020-03-13,"6,786,222",https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,1ZMiCix7XSAbfAJlEZWMCp,100
Believer,Imagine Dragons,2020-03-13,"6,659,890",https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,0pqnGHJpmpxLKifKRmU6WP,101
LA CANCIÓN,"J Balvin, Bad Bunny",2020-03-13,"6,627,891",https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,0fea68AdmYNygeTGI4RC18,102
Bandit (with YoungBoy Never Broke Again),Juice WRLD,2020-03-13,"6,608,163",https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,6Gg1gjgKi2AK4e0qzsR7sd,103
Cardigan,Don Toliver,2020-03-13,"6,586,204",https://open.spotify.com/track/0Li1OuXXfi7950ilZUFGkF,0Li1OuXXfi7950ilZUFGkF,104
Happier,"Marshmello, Bastille",2020-03-13,"6,576,011",https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2dpaYNEQHiRxtZbfNsse99,105
25/8,Bad Bunny,2020-03-13,"6,547,479",https://open.spotify.com/track/4NqQaovM14WR2hNPMFxgjb,4NqQaovM14WR2hNPMFxgjb,106
Callaita,"Bad Bunny, Tainy",2020-03-13,"6,512,954",https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2TH65lNHgvLxCKXM3apjxI,107
SUGAR,BROCKHAMPTON,2020-03-13,"6,488,561",https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA,6U0FIYXCQ3TGrk4tFpLrEA,108
Silly Watch,Lil Uzi Vert,2020-03-13,"6,442,451",https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo,5egD7A5x9AHdVO2fMo3Wbo,109
Fantasias,"Rauw Alejandro, Farruko",2020-03-13,"6,417,268",https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,6mAN61JH0dzyZpWslS11jy,110
Soliá,Bad Bunny,2020-03-13,"6,399,778",https://open.spotify.com/track/7sOfmPd18RWp3FoCzpa7Kw,7sOfmPd18RWp3FoCzpa7Kw,111
Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",2020-03-13,"6,362,681",https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2YpeDb67231RjR0MgVLzsG,112
No Judgement,Niall Horan,2020-03-13,"6,344,554",https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G,2sGF7DBXvL2GjkbG606m1G,113
Skechers,DripReport,2020-03-13,"6,324,169",https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA,4z2JaAVPemYJhFKm7e32RA,114
Ransom,Lil Tecca,2020-03-13,"6,290,137",https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,1lOe9qE0vR9zwWQAOk6CoO,115
In Your Eyes (feat. Alida),Robin Schulz,2020-03-13,"6,270,430",https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC,61ZM92T2zaXIVsqncThQzC,116
Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),"Polo G, Stunna 4 Vegas",2020-03-13,"6,255,489",https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI,74fV8TuLZKVzSIOOGu8wwI,117
Está Cabrón Ser Yo,"Bad Bunny, Anuel AA",2020-03-13,"6,183,206",https://open.spotify.com/track/4saHEjXw7O1NXJOzBkUKKG,4saHEjXw7O1NXJOzBkUKKG,118
Woah,Lil Baby,2020-03-13,"6,165,672",https://open.spotify.com/track/02RCbjb9czvQKNGBmEmWob,02RCbjb9czvQKNGBmEmWob,119
Hablamos Mañana,"Bad Bunny, Duki, Pablo Chill-E",2020-03-13,"6,105,711",https://open.spotify.com/track/1V8XneTrX6kKeoxYbk4x6h,1V8XneTrX6kKeoxYbk4x6h,120
No Me Conoce - Remix,"Jhay Cortez, J Balvin, Bad Bunny",2020-03-13,"6,093,021",https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,4R8BJggjosTswLxtkw8V7P,121
Like That (feat. Gucci Mane),Doja Cat,2020-03-13,"6,086,557",https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s,4EivmOT13NMpNSfTKn9p4s,122
Medusa,"Jhay Cortez, Anuel AA, J Balvin",2020-03-13,"6,075,612",https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP,3qM0vBxIe4VUbK0Z0smuVP,123
ON,BTS,2020-03-13,"6,062,810",https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF,2QyuXBcV1LJ2rq01KhreMF,124
Get You The Moon (feat. Snøw),Kina,2020-03-13,"6,038,247",https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,4ZLzoOkj0MPWrTLvooIuaa,125
Lotus,Lil Uzi Vert,2020-03-13,"6,017,103",https://open.spotify.com/track/4SnlSaLJJ7reJMCHM5YUuX,4SnlSaLJJ7reJMCHM5YUuX,126
Feel Me,Selena Gomez,2020-03-13,"6,011,577",https://open.spotify.com/track/4MdcsdRj7i8eBm0qFjO4L4,4MdcsdRj7i8eBm0qFjO4L4,127
Wow.,Post Malone,2020-03-13,"5,996,010",https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,7xQAfvXzm3AkraOtGPWIZg,128
Se Me Olvidó,Christian Nodal,2020-03-13,"5,943,325",https://open.spotify.com/track/5Xitt5a5uLQ1QtYdFxmi9e,5Xitt5a5uLQ1QtYdFxmi9e,129
SAD!,XXXTENTACION,2020-03-13,"5,933,625",https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,3ee8Jmje8o58CHK66QrVC2,130
OUT WEST (feat. Young Thug),"JACKBOYS, Travis Scott",2020-03-13,"5,919,050",https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,6gi6y1xwmVszDWkUqab1qw,131
Lettre à une femme,Ninho,2020-03-13,"5,895,243",https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ,5HEtuK03ygUzqca6yfgOYZ,132
Jocelyn Flores,XXXTENTACION,2020-03-13,"5,869,062",https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,7m9OqQk4RVRkw9JJdeAw96,133
Bruises,Lewis Capaldi,2020-03-13,"5,866,345",https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG,4Of7rzpRpV1mWRbhp5rAqG,134
Bohemian Rhapsody - 2011 Mix,Queen,2020-03-13,"5,863,900",https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,4u7EnebtmKWzUH433cf5Qv,135
Without Me,Halsey,2020-03-13,"5,806,508",https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,6FZDfxM3a3UCqtzo5pxSLZ,136
SICKO MODE,Travis Scott,2020-03-13,"5,795,343",https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2xLMifQCjDGFmkHkpNLD9h,137
Sucker,Jonas Brothers,2020-03-13,"5,793,363",https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,22vgEDb5hykfaTwLuskFGD,138
Fantasias - Remix,"Rauw Alejandro, Anuel AA, Natti Natasha, Farruko, Lunay",2020-03-13,"5,783,342",https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV,0A37XY67wSdGqkGjtfW6aV,139
Robbery,Juice WRLD,2020-03-13,"5,782,907",https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,6Hj9jySrnFppAI0sEMCZpJ,140
How Do You Sleep?,Sam Smith,2020-03-13,"5,724,404",https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,6b2RcmUt1g9N9mQ3CbjX2Y,141
Say You Won't Let Go,James Arthur,2020-03-13,"5,651,525",https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,5uCax9HTNlzGybIStD3vDh,142
July,Noah Cyrus,2020-03-13,"5,640,290",https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr,5a6pdCHlWS2ekOOQ70QnAr,143
Blanco,J Balvin,2020-03-13,"5,603,476",https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc,2rc7BkzO8qepMFAxHtOrXc,144
Shape of You,Ed Sheeran,2020-03-13,"5,596,798",https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,7qiZfU4dY1lWllzX7mPBI3,145
Que Malo,"Bad Bunny, Ñengo Flow",2020-03-13,"5,544,180",https://open.spotify.com/track/53v2u51nq3CxiKUNphRzP1,53v2u51nq3CxiKUNphRzP1,146
Leaders (feat. NAV),Lil Uzi Vert,2020-03-13,"5,496,780",https://open.spotify.com/track/4D7NrSeqkTarBrJ80b2sBc,4D7NrSeqkTarBrJ80b2sBc,147
XO Tour Llif3,Lil Uzi Vert,2020-03-13,"5,486,889",https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,7GX5flRQZVHRAGd6B4TmDO,148
Strawberry Peels (feat. Young Thug & Gunna),Lil Uzi Vert,2020-03-13,"5,468,083",https://open.spotify.com/track/4lAQfuREAHG8IC0PiiigBt,4lAQfuREAHG8IC0PiiigBt,149
"Alone, Pt. II","Alan Walker, Ava Max",2020-03-13,"5,455,709",https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3,0bMbDctzMmTyK2j74j3nF3,150
La Zona,Bad Bunny,2020-03-13,"5,440,382",https://open.spotify.com/track/5kqNIqFjijuzvVLhuY9B8j,5kqNIqFjijuzvVLhuY9B8j,151
